time(sec), speed(km/h), roll angle, FL force, FR force, RL force, RR force, FL long-slip, FR long-slip, RL long-slip, RR long-slip, FL lat-slip, FR lat-slip, RL lat-slip, RR lat-slip 
2.499998,71.02028,-0.002751789,3137.55,3093.73,3199.865,3161.993,0.2302952,0.2330212,0.242422,0.2448832,-1.30E-05,-1.30E-05,1.61E-05,1.61E-05
2.519998,71.59686,-0.002452881,3134.434,3090.424,3199.769,3161.69,0.2304316,0.2331679,0.2424057,0.2448779,-1.32E-05,-1.32E-05,1.59E-05,1.59E-05
2.539998,72.17339,-0.002181046,3131.612,3087.624,3199.514,3161.317,0.2305418,0.2332873,0.2423857,0.2448661,-1.33E-05,-1.33E-05,1.59E-05,1.59E-05
2.559998,72.74988,-0.001941707,3129.325,3085.232,3199.109,3160.855,0.2306285,0.2333806,0.242365,0.2448523,-1.33E-05,-1.33E-05,1.58E-05,1.58E-05
2.579998,73.32631,-0.001738938,3127.919,3083.784,3199.287,3160.927,0.2306893,0.2334471,0.2423416,0.2448339,-1.33E-05,-1.33E-05,1.58E-05,1.58E-05
2.599998,73.9027,-0.001573185,3126.705,3082.555,3199.033,3160.638,0.2307231,0.2334842,0.2423143,0.2448091,-1.33E-05,-1.33E-05,1.59E-05,1.59E-05
2.619998,74.47904,-0.00144401,3126.127,3082.06,3198.979,3160.607,0.2307332,0.2334968,0.2422859,0.244782,-1.34E-05,-1.34E-05,1.59E-05,1.59E-05
2.639998,75.05535,-0.00135129,3126.095,3082.047,3198.974,3160.618,0.2307181,0.2334821,0.2422536,0.2447496,-1.33E-05,-1.33E-05,1.59E-05,1.59E-05
2.659998,75.6316,-0.001292668,3126.501,3082.513,3199.02,3160.743,0.2306818,0.2334457,0.2422222,0.2447164,-1.33E-05,-1.33E-05,1.60E-05,1.60E-05
2.679998,76.20778,-0.001265645,3127.332,3083.367,3199.08,3160.875,0.230623,0.2333848,0.2421865,0.244678,-1.32E-05,-1.32E-05,1.61E-05,1.61E-05
2.699998,76.7839,-0.001267202,3128.305,3084.432,3198.941,3160.864,0.2305437,0.2333035,0.2421483,0.2446365,-1.32E-05,-1.32E-05,1.61E-05,1.61E-05
2.719998,77.35995,-0.001293668,3129.95,3086.125,3199.182,3161.219,0.2304505,0.2332068,0.2421123,0.2445961,-1.31E-05,-1.31E-05,1.62E-05,1.62E-05
2.739998,77.93594,-0.001342443,3131.719,3087.953,3199.329,3161.427,0.2303401,0.2330925,0.242073,0.2445522,-1.30E-05,-1.30E-05,1.63E-05,1.63E-05
2.759998,78.51183,-0.001409045,3133.691,3089.966,3199.444,3161.657,0.2302191,0.2329672,0.2420354,0.2445091,-1.30E-05,-1.30E-05,1.64E-05,1.64E-05
2.779998,79.08766,-0.001489743,3135.995,3092.372,3199.828,3162.129,0.230087,0.2328308,0.2419958,0.2444639,-1.29E-05,-1.29E-05,1.64E-05,1.64E-05
2.799998,79.66341,-0.001580786,3138.283,3094.716,3199.915,3162.349,0.2299475,0.2326861,0.2419564,0.2444192,-1.28E-05,-1.28E-05,1.65E-05,1.65E-05
2.819998,80.23904,-0.00167949,3140.429,3096.895,3199.87,3162.35,0.2298023,0.2325361,0.2419172,0.2443741,-1.27E-05,-1.27E-05,1.66E-05,1.66E-05
2.839998,80.8146,-0.001782451,3142.903,3099.375,3200.106,3162.727,0.2296544,0.232383,0.241878,0.2443299,-1.27E-05,-1.27E-05,1.67E-05,1.67E-05
2.859998,81.39006,-0.001886245,3145.03,3101.567,3199.997,3162.735,0.2295046,0.2322287,0.2418401,0.2442866,-1.26E-05,-1.26E-05,1.67E-05,1.67E-05
2.879998,81.96541,-0.001989691,3147.301,3103.877,3200.086,3162.836,0.2293566,0.2320758,0.2418028,0.2442448,-1.25E-05,-1.25E-05,1.68E-05,1.68E-05
2.899998,82.54065,-0.002090627,3149.625,3106.208,3200.336,3163.13,0.2292113,0.2319264,0.2417672,0.2442046,-1.24E-05,-1.24E-05,1.69E-05,1.69E-05
2.919998,83.11577,-0.0021857,3151.67,3108.316,3200.371,3163.309,0.2290699,0.231781,0.2417327,0.2441659,-1.24E-05,-1.24E-05,1.69E-05,1.69E-05
2.939998,83.69077,-0.002275256,3153.371,3110.053,3200.295,3163.239,0.2289329,0.2316403,0.2416982,0.2441279,-1.23E-05,-1.23E-05,1.70E-05,1.70E-05
2.959998,84.26566,-0.002358034,3155.055,3111.742,3200.163,3163.176,0.2288039,0.2315079,0.2416658,0.2440923,-1.23E-05,-1.23E-05,1.70E-05,1.70E-05
2.979998,84.84045,-0.00243391,3156.552,3113.27,3200.143,3163.152,0.2286826,0.2313836,0.2416354,0.244059,-1.22E-05,-1.22E-05,1.70E-05,1.70E-05
2.999998,85.41512,-0.002501948,3157.896,3114.614,3200.01,3163.14,0.2285691,0.2312674,0.2416051,0.2440266,-1.22E-05,-1.22E-05,1.70E-05,1.70E-05
3.019998,85.98966,-0.002563386,3159.004,3115.72,3199.919,3163.001,0.2284646,0.2311605,0.241577,0.2439962,-1.22E-05,-1.22E-05,1.71E-05,1.71E-05
3.039998,86.56408,-0.002617403,3159.916,3116.655,3199.712,3162.84,0.2283689,0.2310628,0.2415496,0.2439668,-1.21E-05,-1.21E-05,1.71E-05,1.71E-05
3.059998,87.13843,-0.002664907,3160.666,3117.425,3199.576,3162.711,0.2282829,0.2309755,0.2415245,0.2439401,-1.21E-05,-1.21E-05,1.71E-05,1.71E-05
3.079998,87.71261,-0.002706345,3161.221,3117.945,3199.325,3162.529,0.2282059,0.2308965,0.2414993,0.2439136,-1.21E-05,-1.21E-05,1.71E-05,1.71E-05
3.099998,88.28669,-0.002741749,3161.376,3118.125,3198.919,3162.094,0.2281372,0.2308261,0.2414753,0.2438879,-1.20E-05,-1.20E-05,1.72E-05,1.72E-05
3.119998,88.86068,-0.002772942,3161.523,3118.29,3198.694,3161.862,0.2280776,0.2307656,0.2414525,0.2438644,-1.20E-05,-1.20E-05,1.71E-05,1.71E-05
3.139998,89.43451,-0.002800367,3161.728,3118.454,3198.658,3161.882,0.2280256,0.2307126,0.2414303,0.2438413,-1.20E-05,-1.20E-05,1.71E-05,1.71E-05
3.159998,90.00826,-0.002823438,3161.581,3118.385,3198.396,3161.61,0.2279823,0.2306681,0.2414101,0.2438201,-1.20E-05,-1.20E-05,1.72E-05,1.72E-05
3.179998,90.58189,-0.002844005,3161.331,3118.124,3198.1,3161.367,0.2279445,0.2306298,0.2413881,0.2437975,-1.19E-05,-1.19E-05,1.72E-05,1.72E-05
3.199998,91.15542,-0.00286432,3161,3117.724,3197.877,3161.062,0.2279142,0.2305986,0.2413688,0.2437774,-1.19E-05,-1.19E-05,1.72E-05,1.72E-05
3.219998,91.72884,-0.002883175,3160.556,3117.301,3197.587,3160.792,0.2278884,0.2305719,0.2413484,0.2437558,-1.19E-05,-1.19E-05,1.73E-05,1.73E-05
3.239998,92.30218,-0.00290173,3160.07,3116.805,3197.333,3160.552,0.2278666,0.2305496,0.2413272,0.243734,-1.18E-05,-1.18E-05,1.73E-05,1.73E-05
3.259998,92.87542,-0.002919371,3159.429,3116.296,3197.026,3160.296,0.2278491,0.2305318,0.2413074,0.2437135,-1.18E-05,-1.18E-05,1.72E-05,1.72E-05
3.279998,93.44851,-0.002937276,3158.8,3115.688,3196.752,3160.041,0.2278346,0.2305166,0.2412874,0.2436923,-1.18E-05,-1.18E-05,1.73E-05,1.73E-05
